开始时间：2020年08月06日 14:10:15 
传感器1	加速度X	加速度Y	加速度Z	角速度X	角速度Y	角速度Z	角度X	角度Y	角度Z	传感器2	加速度X	加速度Y	加速度Z	角速度X	角速度Y	角速度Z	角度X	角度Y	角度Z	相对姿态角度	角度X	角度Y	
Mac:DA:3E:20:B6:30:BA传感器0	0.17	-0.25	1.05	-0.12	-0.12	-10.01	-11.11	1.36	70.82	相对角度姿态	-11.11	1.36		
Mac:DA:3E:20:B6:30:BA传感器0	-0.01	-0.31	0.96	-8.73	-8.73	-11.78	-12.22	0.83	71.25	相对角度姿态	-12.22	0.83		
Mac:DA:3E:20:B6:30:BA传感器0	-0.14	-0.21	1.02	10.74	10.74	-9.46	-11.96	1.87	71.45	相对角度姿态	-11.96	1.87		
Mac:DA:3E:20:B6:30:BA传感器0	-0.12	-0.23	0.97	-8.18	-8.18	-1.89	-11.80	2.51	71.49	相对角度姿态	-11.80	2.51		
Mac:DA:3E:20:B6:30:BA传感器0	0.00	-0.25	1.01	8.24	8.24	3.60	-11.49	1.84	72.20	相对角度姿态	-11.49	1.84		
Mac:DA:3E:20:B6:30:BA传感器0	0.10	-0.24	0.70	6.47	6.47	4.64	-11.43	1.69	73.32	相对角度姿态	-11.43	1.69		
Mac:DA:3E:20:B6:30:BA传感器0	0.28	-0.17	0.66	9.70	9.70	18.55	-11.40	-0.06	76.00	相对角度姿态	-11.40	-0.06		
Mac:DA:3E:20:B6:30:BA传感器0	0.45	-0.22	0.63	-9.16	-9.16	29.36	-11.79	-3.34	79.93	相对角度姿态	-11.79	-3.34		
Mac:DA:3E:20:B6:30:BA传感器0	0.13	0.52	1.21	94.54	94.54	67.99	-4.44	-1.17	85.12	相对角度姿态	-4.44	-1.17		
Mac:DA:3E:20:B6:30:BA传感器0	-0.43	0.40	1.23	46.33	46.33	76.23	2.04	2.33	92.18	相对角度姿态	2.04	2.33		
Mac:DA:3E:20:B6:30:BA传感器0	-0.88	0.20	1.31	4.15	4.15	32.90	7.30	6.97	97.88	相对角度姿态	7.30	6.97		
Mac:DA:3E:20:B6:30:BA传感器0	-0.20	0.07	0.96	-2.69	-2.69	9.16	6.17	7.13	99.13	相对角度姿态	6.17	7.13		
Mac:DA:3E:20:B6:30:BA传感器0	-0.20	0.07	0.96	-2.69	-2.69	9.16	6.17	7.13	99.13	相对角度姿态	6.17	7.13		
Mac:DA:3E:20:B6:30:BA传感器0	-0.10	0.15	0.98	1.46	1.46	12.33	6.59	7.24	99.71	相对角度姿态	6.59	7.24		
Mac:DA:3E:20:B6:30:BA传感器0	-0.11	0.11	0.94	-2.75	-2.75	5.19	6.53	7.86	100.27	相对角度姿态	6.53	7.86		
